Bus Besar,Mayasari Bakti,AC424A,Kalideres - Cileungsi,Term. Kalideres -- Jl. Daan Mogot -- Jl. S Parman -- Masuk Pintu Tol Tomang -- Tol Dalam Kota -- Tol Jagorawi -- Keluar tol Cibubur -- Jl. Alt Cibubur -- Term. Cileungsi,Term. Cileungsi -- Jl. Alt Cibubur -- Keluar Tol Cibubur -- Tol Jagorawi -- Tol Dalam Kota -- Masuk Pintu Tol Tomang -- Jl. S Parman -- Jl. Daan Mogot -- Term. Kalideres
K W K,-,T06,Kampung Rambutan - Cililitan,Term. Kampung Rambutan -- TB Simatupang -- KP Serdang -- KP Tengah -- Raya Bogor -- Term. Cililitan,Term. Cililitan -- Raya Bogor -- KP Tengah -- KP Serdang -- TB Simatupang -- Term. Kampung Rambutan
K W K,-,T07,Terminal Cililitan - Condet,Term. Cililitan -- Batu Ampar -- Bale Kembang -- Gardu Munggung -- Condet,Condet -- Gardu Munggung -- Bale Kembang -- Batu Ampar -- Term. Cililitan
Bus Besar,Mayasari Bakti,AC43,Term. Grogol - Term. Cibinong,Term. Grogol -- Jl. Kyai Tapa -- Jl. S Parman -- Masuk Pintu Tol -- Polres Jakbar -- Tol Dalam Kota -- Tol TMII -- Tol Jagorawi -- Keluar Pintu Tol -- Cibinong -- Jl. Mayor Oking -- Jl. Nurdin -- Term. Cibinong,Term. Cibinong -- Jl. Nurdin -- Jl. Mayor Oking -- Cibinong -- Keluar Pintu Tol -- Tol Jagorawi -- Tol TMII -- Tol Dalam Kota -- Polres Jakbar -- Masuk Pintu Tol -- Jl. S Parman -- Jl. Kyai Tapa -- Term. Grogol
Bus Besar,Mayasari Bakti,AC49,Term. Tanjung Priok - Blok M,Term. Tanjung Priok -- Jl. Enggano -- Jl. Yos Sudarso -- Berputar Di Podomoro -- Masuk Pintu Tol -- Dalam kota -- Tol Pelabuhan -- Turun Pintu Tol -- Slipi -- Jl. S Parman -- Jl. Gatot Subroto -- Semanggi -- Jl. Sudirman -- Jl. Sisingamangaraja -- Jl. P Polim -- Term. Blok M -- Kembali : Jl. Hasanudin -- Jl. Patimura -- Jl. Sudirman -- Jl. Gatot Subroto -- Jl. S Parman -- DST,DST -- Jl. S Parman -- Jl. Gatot Subroto -- Jl. Sudirman -- Jl. Patimura -- Kembali : Jl. Hasanudin -- Term. Blok M -- Jl. P Polim -- Jl. Sisingamangaraja -- Jl. Sudirman -- Semanggi -- Jl. Gatot Subroto -- Jl. S Parman -- Slipi -- Turun Pintu Tol -- Tol Pelabuhan -- Dalam kota -- Masuk Pintu Tol -- Berputar Di Podomoro -- Jl. Yos Sudarso -- Jl. Enggano -- Term. Tanjung Priok
Bus Besar,Mayasari Bakti,AC50,Kampung Melayu - Kalideres,Term. Kampung Melayu -- Matraman Raya -- Matraman Dalam -- Proklamasi -- P Diponegoro -- Imam Bonjol -- Jend Sudirman -- Gatot Subroto -- S Parman -- Raya Daan Mogot -- Term. Kalideres,Term. Kalideres -- Raya Daan Mogot -- S Parman -- Gatot Subroto -- Jend Sudirman -- Imam Bonjol -- P Diponegoro -- Proklamasi -- Matraman Dalam -- Matraman Raya -- Term. Kampung Melayu
Bus Besar,Mayasari Bakti,AC51,Pulo gadung - Kalideres,Term. Pulo gadung -- Jl. P Kemerdekaan -- Jl. Yos Sudarso -- Masuk Pintu Tol -- Honda -- Tol W Wiyono -- Jl. Jembatan III -- Jl. Latumnten -- Jl. Daan Mogot -- Term. Kalideres,Term. Kalideres -- Jl. Daan Mogot -- Jl. Latumnten -- Jl. Jembatan III -- Tol W Wiyono -- Honda -- Masuk Pintu Tol -- Jl. Yos Sudarso -- Jl. P Kemerdekaan -- Term. Pulo gadung
Bus Besar,Maysari Bakti,AC52,Tanah Abang - Bekasi,Tanah Abang -- Jati Baru -- Kebon Sirih -- MH Thamrin -- Jend Sudirman -- Gatot Subroto -- Tol Dalam Kota -- Tol Cikampek -- Term. Bekasi,Term. Bekasi -- Tol Cikampek -- Tol Dalam Kota -- Gatot Subroto -- Jend Sudirman -- MH Thamrin -- Kebon Sirih -- Jati Baru -- Tanah Abang
Bus Besar,Mayasari Bakti,AC61,Pulo gadung - Ciledug,Term. Pulo gadung -- Jl. P Kemerdekaan -- Jl. A yani -- Tol W Wiyono -- Tol Dalam Kota -- Kel Tol Komdak -- Jl. Sudirman -- Bund Senayan -- Jl. K Maja -- Jl. Pakubuwono -- Kby Lama -- Jl. Raya Ciledug -- Term. Ciledug,Term. Ciledug -- Jl. Raya Ciledug -- Kby Lama -- Jl. Pakubuwono -- Jl. K Maja -- Bund Senayan -- Jl. Sudirman -- Kel Tol Komdak -- Tol Dalam Kota -- Tol W Wiyono -- Jl. A yani -- Jl. P Kemerdekaan -- Term. Pulo gadung
Bus Besar,Mayasari Bakti,AC62,Term. Senen - Tangerang,Term. Senen -- Kramat Bunder -- Kramat Raya -- Salemba Raya -- Matraman Raya -- Proklamasi -- P Diponegoro -- Imam Bonjol -- Jend Sudirman -- Semanggi -- Gatot Subroto -- S Parman -- Tol Tangerang -- Tangerang,Tangerang -- Tol Tangerang -- S Parman -- Gatot Subroto -- Semanggi -- Jend Sudirman -- Imam Bonjol -- P Diponegoro -- Proklamasi -- Matraman Raya -- Salemba Raya -- Kramat Raya -- Kramat Bunder -- Term. Senen
Bus Besar,Mayasari Bakti,AC63,Pasar baru - Bekasi,Pasar Baru -- Gunung Sahari -- Senen Raya -- Kramat Raya -- Salemba Raya -- Pramuka -- Achmad Yani -- Tol W Wiyono -- Tol Cikampek -- Term. Bekasi,Term. Bekasi -- Tol Cikampek -- Tol W Wiyono -- Achmad Yani -- Pramuka -- Salemba Raya -- Kramat Raya -- Senen Raya -- Gunung Sahari -- Pasar Baru
Bus Besar,Mayasari Bakti,AC69,Term. Blok M - Term. Kalideres,Tol Dalam Kota -- Jl. S Parman -- Jl. Daan Mogot -- Term. Kalideres -- Kembali : Jl. Daan Mogot -- Jl. S Parman -- Tol Dalam Kota -- Semanggi -- Jl. Sudirman -- Jl. S Mangaraja -- Term. Blok M,Term. Blok M -- Jl. S Mangaraja -- Jl. Sudirman -- Semanggi -- Tol Dalam Kota -- Jl. S Parman -- Kembali : Jl. Daan Mogot -- Term. Kalideres -- Jl. Daan Mogot -- Jl. S Parman -- Tol Dalam Kota
Bus Besar,Mayasari Bakti,AC70,Kampung Rambutan - Tanah Abang,Term. Kampung Rambutan -- TB Simatupang -- Tol Jagorawi -- Tol Dalam Kota -- Jl. Gatot Subroto -- Semanggi -- Jl. Sudirman -- Jl. Mas Mansyur -- Tanah Abang,Tanah Abang -- Jl. Mas Mansyur -- Jl. Sudirman -- Semanggi -- Jl. Gatot Subroto -- Tol Dalam Kota -- Tol Jagorawi -- TB Simatupang -- Term. Kampung Rambutan
Bus Besar,Mayasari Bakti,AC71,Senen -- Depok PP,Term. Senen -- Jl. bungur -- Jl. KR Bunder -- Jl. KR Raya -- Jl. Salemba Raya -- Matraman Raya -- Jl. Jatinegara Timur -- Jl. Oto Iskandar -- Jl. Dewi Sartika -- Jl. Raya Bogor -- TB Simatupang -- Jl. Lenteng Agung -- Jl. Margonda Raya -- Term. Depok,Term. Depok -- Jl. Margonda Raya -- Jl. Lenteng Agung -- TB Simatupang -- Jl. Raya Bogor -- Jl. Dewi Sartika -- Jl. Oto Iskandar -- Jl. Jatinegara Timur -- Matraman Raya -- Jl. Salemba Raya -- Jl. KR Raya -- -- Jl. KR Bunder -- Jl. bungur -- Term. Senen
Bus Besar,Mayasari Bakti,AC73,Kampung Rambutan - Ciledug,Term. Kampung Rambutan -- TB Simatupang -- Jl. Ciputat Raya -- JL. Kby Lama -- Jl. Ciledug Raya -- Term. Ciledug,Term. Ciledug -- Jl. Ciledug Raya -- JL. Kby Lama -- Jl. Ciputat Raya -- TB Simatupang -- Term. Kampung Rambutan
Bus Besar,Mayasari Bakti,AC74,Kampung Rambutan -- Tagerang/Cimone,Term. Kampung Rambutan -- TB Simatupang -- Raya Bogor -- Raya PD Gede -- Tol Jagorawi -- Sutoyo -- MT Haryono -- Tol Dalam Kota -- S Parman -- Tol Tangerang -- Tangerang -- Term. Cimone,Term. Cimone -- Tangerang -- Tol Tangerang -- S Parman -- Tol Dalam Kota -- MT Haryono -- Sutoyo -- Tol Jagorawi -- Raya PD Gede -- Raya Bogor -- TB Simatupang -- Term. Kampung Rambutan
Bus Besar,Mayasari Bakti,AC81,Term. Kalideres - Depok,Term. Kalideres -- Raya Daan Mogot -- S Parman -- Gatot Subroto -- Raya Pasar Minggu -- Lenteng Agung -- Margonda Raya -- Term. Depok,Term. Depok -- Margonda Raya -- Lenteng Agung -- Raya Pasar Minggu -- Gatot Subroto -- S Parman -- Raya Daan Mogot -- Term. Kalideres
Bus Besar,Mayasari Bakti,AC82,Term. Tanjung Priok --Term. Depok,Term. Tanjung Priok -- Jl. Enggano -- Jl. Yos Sudarso -- Tol W Wiyono -- Tol TMII-Tol -- TB Simatupang -- JL. Lenteng Agung -- Jl. Margonda -- Term. Depok,Term. Depok -- Jl. Margonda -- JL. Lenteng Agung -- TB Simatupang -- Tol TMII-Tol -- Tol W Wiyono -- Jl. Yos Sudarso -- Jl. Enggano -- Term. Tanjung Priok
Bus Besar,Mayasari Bakti,AC84,Term. Pulo gadung -- Term. Depok,Term. Pulo gadung -- P Kemerdekaan -- Jl. A Yani -- Masuk Pintu Tol -- Wiyoto Wiyono -- Tol TMII-Tol -- TB Simatupang -- Jl. Lenteng Agung -- Margonda Raya -- Term. Depok,Term. Depok -- Margonda Raya -- Jl. Lenteng Agung -- TB Simatupang -- Tol TMII-Tol -- Wiyoto Wiyono -- Masuk Pintu Tol -- Jl. A Yani -- P Kemerdekaan -- Term. Pulo gadung
Bus Besar,Mayasari Bakti,AC115,Term. Pulo gadung - Cimone,Term. Pulo gadung -- Jl. Perintis Kemerdekaan -- Jl. A Yani -- Tol Wiyoto Wiyono -- Tol Dalam Kota -- Jl. S Parman -- Tol Kbn Jeruk -- Jl. Kbn Nanas -- Term. Cimone,Term. Cimone -- Jl. Kbn Nanas -- Tol Kbn Jeruk -- Jl. S Parman -- Tol Dalam Kota -- Tol Wiyoto Wiyono -- Jl. A Yani -- Jl. Perintis Kemerdekaan -- Term. Pulo gadung
Bus Besar,Mayasari Bakti,AC116,Term. Senen - BSD Serpong,Term. Senen -- Jl. Bungur -- Jl. Kramat Bor -- Jl. Senen Raya -- Jl. Kwini I -- Jl. Kwitang -- Jl. R Said -- Jl. Merdeka Timur -- Jl. Merdeka Utara -- Jl. S Pranoto -- Jl. Tomang Raya -- Masuk Tol Kbn Jeruk -- Tol Jkt/Tng -- Kel Tol K Nanas -- Jl. Serpong -- BSD Serpong,BSD Serpong -- Jl. Serpong -- Kel Tol K Nanas -- Tol Jkt/Tng -- Masuk Tol Kbn Jeruk --Jl. Tomang Raya -- Jl. S Pranoto -- Jl. Merdeka Utara -- Jl. Merdeka Timur -- Jl. R Said -- Jl. Kwitang -- Jl. Kwini I -- Jl. Senen Raya -- Jl. Kramat Bor -- Jl. Bungur -- Term. Senen
K W K,-,B07,Term. Rawa Buaya - Rawa Bokor,Term. Rawa Buaya -- Kamal Raya -- Taman Palem Lestari -- Taman Surya Boulevard -- Citra III -- TG Pura -- Pegadungan -- Peta Barat -- Raya Benda -- Rawa Bokor,Rawa Bokor -- Raya Benda -- Peta Barat -- Pegadungan -- TG Pura -- Citra III -- Taman Surya Boulevard -- Taman Palem Lestari -- Kamal Raya -- Term. Rawa Buaya
K W K,-,B07A,Citraland - Kamal,Citraland -- Tanjung Duren Timur -- Jl. Way Besay -- Jl. Arjuna -- Univ. Indonusa -- Kedoya Al Kamal -- Puri Indah -- Ring Road -- Rawa Buaya -- Kalideres -- Jl. Daan Mogot -- Ps Cengkareng -- Raya Kamal -- Jl. Utama -- Utan Jati -- Jl. Bendi - Kamal,Jl. Bendi - Kamal -- Utan Jati -- Jl. Utama -- Raya Kamal -- Ps Cengkareng -- Jl. Daan Mogot -- Kalideres -- Rawa Buaya -- Ring Road -- Puri Indah -- Kedoya Al Kamal -- Univ. Indonusa -- Jl. Arjuna -- Jl. Way Besay -- Tanjung Duren Timur -- Citraland
K W K,-,B08,Grogol - Rawa Buaya,Term. Grogol -- Latumenten -- Ps Inpres -- Swadaya Raya -- Rosela Raya -- Wijaya Kusuma -- TB Angke -- Kapuk Poglar -- Kapuk Pulo -- Taman Cengkareng -- Pedongkelan Dalam -- Komp. Pakuan -- Nurul Amal -- Fajar Baru -- Ring Road -- Rawa Buaya,Rawa Buaya -- Ring Road -- Fajar Baru -- Nurul Amal -- Komp. Pakuan -- Pedongkelan Dalam -- Taman Cengkareng -- Kapuk Pulo -- Kapuk Poglar -- TB Angke -- Wijaya Kusuma -- Rosela Raya -- Swadaya Raya -- Ps Inpres -- Latumenten -- Term. Grogol
K W K,-,B09,Green Garden - P. Kejaksaan,Green Garden -- Kedoya Raya -- Puri Kembangan -- Sanggrahan -- Meruya Utara -- Meruya Selatan -- Prapatan Joglo -- Raya Joglo -- Komp. Kejaksaan,Komp. Kejaksaan -- Raya Joglo -- Prapatan joglo -- Meruya Selatan -- Meruya Utara -- Sanggrahan -- Puri Kembangan -- Kedoya Raya -- Green Garden
Bus Sedang,Metromini,S64,Ps. Minggu - Rawamangun,Term. Rawamangun -- Jl. Waru -- B. Pustaka Tmr -- Jl. Cip. Baru Tmr -- Jl. Cip. Baru Ry -- Polsek Pulogadung -- Cip. Penjara -- Ry Bks Tmr -- Jl. DI. Panjaitan -- Jl. Soetoyo -- Jl. D Sartika -- Jl. Kalibata -- Jl. Ry Ps Minggu -- Term. Ps Minggu,Term. Ps Minggu -- Jl. Ry Ps Minggu -- Jl. Kalibata -- Jl. D Sartika -- Jl. Soetoyo -- Jl. DI. Panjaitan -- Ry Bks Tmr -- Cip. Penjara -- Polsek Pulogadung -- Jl. Cip. Baru Ry -- Jl. Cip. Baru Tmr -- B. Pustaka Tmr -- Jl. Waru -- Term. Rawamangun
Bus Besar,Mayasari Bakti,AC121,Term. Blok M - Term. Cikarang,Term. Blok M -- Jl. Hasanudin -- Jl. Patimura -- Jl. Sudirman -- Semanggi Masuk -- Pintu Tol Semanggi -- Tol Cawang/Ckp -- Keluar Pintu Tol -- Semanggi -- Semanggi -- Jl. Sudirman -- Jl. S Mangaraja - Term. Blok M,Term. Blok M -- Jl. S Mangaraja -- Jl. Sudirman -- Semanggi -- Semanggi -- Keluar Pintu Tol -- Tol Cawang/Ckp -- Pintu Tol Semanggi -- Semanggi Masuk -- Jl. Sudirman -- Jl. Patimura -- Jl. Hasanudin -- Term. Blok M
Bus Besar,Mayasari Bakti,AC122,Term. Senen - Term. Cikarang,Term. Senen -- Jl. Bungur -- Jl. Kramat Bund -- Jl. Kramat Raya -- Jl. Salemba Raya -- Jl. Matraman Raya -- Jl. Bekasi Barat -- Jl. DI Panjaitan -- Masuk Pintu Tol -- Cawang -- Tol Cawang/Cikampek -- Term. Cikarang,Term. Cikarang -- Tol Cawang/Cikampek -- Cawang -- Masuk Pintu Tol -- - Jl. DI Panjaitan -- Jl. Bekasi Barat -- Jl. Matraman Raya -- Jl. Salemba Raya -- Jl. Kramat Raya -- Jl. Kramat Bund -- Jl. Bungur -- Term. Senen
Bus Besar,Mayasari Bakti,AC123,Term. Grogol - Term. Cikarang,Term. Grogol -- Jl. Kyai Tapa -- Jl. S Parman -- Masuk Pintu Tol -- Tomang -- Masuk Pintu Tol -- Cawang/Cikampek -- Tol Cawang/Cikampek -- Keluar Pintu Tol -- Cikarang -- Term. Cikarang,Term. Cikarang -- Cikarang -- Keluar Pintu Tol -- Tol Cawang/Cikampek -- Cawang/Cikampek -- Masuk Pintu Tol -- Tomang -- Masuk Pintu Tol -- Jl. S Parman -- Jl. Kyai Tapa -- Term. Grogol
Bus Besar,Mayasari Bakti,AC125,Term. Kalideres - Cikarang,Term. Kalideres -- Jl. Daan Mogot -- Jl. S Parman -- Masuk Pintu Tol -- Tomang -- Masuk Pintu Tol -- Cikampek -- Tol Cikampek -- Term. Cikarang,Term. Cikarang -- Tol Cikampek -- Cikampek -- Masuk Pintu Tol -- Tomang -- Masuk Pintu Tol -- Jl. S Parman -- Jl. Daan Mogot -- Term. Kalideres
Bus Besar,Mayasari Bakti,AC129,Term. Lebak Bulus - Term. Cikarang,Term. Lebak Bulus -- Jl. Raya Lebak Bulus -- TB Simatupang -- Jl. Raya Bogor -- Jl. Sutoyo -- Masuk pintu Tol -- Cawang -- Tol Cikampek -- Term. Cikarang,Term. Cikarang -- Tol Cikampek -- Cawang -- Masuk pintu Tol -- Cawang -- Masuk pintu Tol -- Jl. Sutoyo -- Jl. Raya Bogor -- TB Simatupang -- Jl. Raya Lebak Bulus -- Term. Lebak Bulus
Bus Besar,Mayasari Bakti,AC130,Kampung Rambutan - Cikarang,Term. Kampung Rambutan -- Jl. TB simatupang -- Jl. Raya Bogor -- Jl. Sutoyo -- Masuk Pintu Tol -- Cawang/Cikampek -- Tol Cawang/Cikampek -- Keluar Pintu Tol -- Cibitung -- Term. Cikarang,Term. Cikarang -- Cibitung -- Keluar Pintu Tol -- Tol Cawang/Cikampek -- Cawang/Cikampek -- Masuk Pintu Tol -- - Jl. Sutoyo -- Jl. Raya Bogor -- Jl. TB simatupang -- Term. Kampung Rambutan
Bus Besar,Mayasari Bakti,AC131,Pasar Baru - Term. Cikarang,Pasar Baru -- Jl. Gunung Sahari -- Jl. Pasar Senen -- Jl. Kramat Raya -- Jl. Salemba Raya -- Jl. Pramuka -- Jl. DI Panjaitan -- Tol Cawang/Ckmpk -- Term. Cikarang,Term. Cikarang -- Tol Cawang/Ckmpk -- Jl. DI Panjaitan -- Jl. Pramuka -- Jl. Salemba Raya -- Jl. Kramat Raya -- Jl. Kramat Raya -- Jl. Pasar Senen -- Jl. Gunung Sahari -- Pasar Baru
Bus Besar,Mayasari Bakti,AC132,Term. Lebak Bulus - Term. Bekasi,Term. Lebak Bulus -- Jl. Raya Lebak Bulus -- Jl. TB Simatupang -- Masuk Tol -- TB Simatupang -- Tol Jagorawi -- Jl. Mayj. Sutoyo -- Tol Cawang/Ckmpk -- Keluar Pintu Tol -- Bekasi Timur -- Jl. Ir Juanda -- Term. Bekasi,Term. Bekasi -- Jl. Ir Juanda -- Bekasi Timur -- Keluar Pintu Tol -- Tol Cawang/Ckmpk -- Jl. Mayj. Sutoyo -- Tol Jagorawi -- TB Simatupang -- Masuk Tol -- Jl. TB Simatupang -- Jl. Raya Lebak Bulus -- Term. Lebak Bulus
Bus Besar,Mayasari Bakti,AC133,Tanah Abang - Cimone/Tgr,Tanah Abang -- Jl. Jati Baru -- Jl. Kbn Sirih -- Jl. MH Thamrin -- Jl. Sudirman -- Semanggi -- Jl. Gatot Subroto -- Jl. S Parman -- Masuk Pintu Tol -- Kbn Jeruk -- Keluar Pintu Tol -- Karawaci -- Term. Cimone/Tgr,Term. Cimone/Tgr -- Karawaci -- Keluar Pintu Tol -- Kbn Jeruk -- Masuk Pintu Tol -- -- Jl. S Parman -- Jl. Gatot Subroto -- Semanggi -- Jl. Sudirman -- Jl. MH Thamrin -- Jl. Kbn Sirih -- Jl. Jati Baru -- Tanah Abang
Bus Besar,Mayasari Bakti,AC134,Term. Senen - Term. Depok,Term. Senen -- Jl. Bungur -- Jl. Kramat Bdr -- Jl. Suprapto -- Jl. A Yani -- Masuk Pintu Tol -- Pulomas -- Tol W Wiyono -- Tol TMII-Tol -- TB Simatupang -- Jl. Lenteng Agung -- Jl. Margonda Raya -- Term. Depok,Term. Depok -- Jl. Margonda Raya -- Jl. Lenteng Agung -- TB Simatupang -- Tol TMII-Tol -- Tol W Wiyono -- Pulomas -- Masuk Pintu Tol -- Jl. A Yani -- Jl. Suprapto -- Jl. Kramat Bdr -- Jl. Bungur -- Term. Senen
Bus Besar,Mayasari Bakti,AC135,Tanjung Priok - Ciputat,Term. Tanjung Priok -- Jl. Enggano -- Jl. Yos Sudarso -- Tol W Wiyono -- Tol TMII-Tol -- TB Simatupang -- Keluar Pintu Tol -- Cilandak -- Jl. TB Simatupang -- Jl. Lebak Bulus -- Jl. Ciputat Raya -- Term. Ciputat -- Term. Pondok Cabe,Term. Pondok Cabe -- Term. Ciputat -- Jl. Ciputat Raya -- Jl. Lebak Bulus -- Jl. TB Simatupang -- Cilandak -- Keluar Pintu Tol -- TB Simatupang -- Tol TMII-Tol -- Tol W Wiyono -- Jl. Yos Sudarso -- Jl. Enggano -- Term. Tanjung Priok
Bus Besar,Mayasari Bakti,AC137,Term. Blok M - Term. Cibinong,Term. Blok M -- Jl. Patimura -- Jl. Sudirman -- Semanggi -- Jl. Gatot Subroto -- Masuk Pintu Tol -- Semanggi I -- Tol Dalam Kota -- Tol Jagorawi -- Keluar Tol Cibinong -- Jl. Mayor Oking -- Term. Cibinong,Term. Cibinong -- Jl. Mayor Oking -- Keluar Tol Cibinong -- Tol Jagorawi -- Tol Dalam Kota -- Semanggi I -- Masuk Pintu Tol -- Jl. Gatot Subroto -- Semanggi -- Jl. Sudirman -- Jl. Patimura -- Term. Blok M
Bus Besar,Mayasari Bakti,C137A,Term. Blok M - Term. Cileungsi,Term. Blok M -- Jl. Patimura -- Jl. Sudirman -- Semanggi -- Jl. Gatot Subroto -- Masuk Pintu Tol -- Semanggi I -- Tol Dalam Kota -- Tol Jagorawi -- Keluar Tol Cibubur -- Jl. Alt Cibubur -- Term. Cileungsi,Term. Cileungsi -- Jl. Alt Cibubur -- Keluar Tol Cibubur -- Tol Jagorawi -- Tol Dalam Kota -- Semanggi I -- Masuk Pintu Tol -- Jl. Gatot Subroto -- Semanggi -- Jl. Sudirman -- Jl. Patimura -- Term. Blok M
Bus Besar,Bianglala,924,Term. Grogol - Term. Blok M,Term. Grogol -- S Parman -- Gatot Subroto -- Sudirman -- S Mangaraja -- Term. Blok M -- Kembali : Aditia W -- W Mongonsidi -- Gunawarman -- Jl. Senopati -- Jl. Sudirman -- Jl. Gatot Subroto -- Jl. S Parman -- Term. Grogol,Term. Grogol -- Jl. S Parman -- Jl. Gatot Subroto -- Jl. Sudirman -- Jl. Senopati -- Gunawarman -- W Mongonsidi -- Kembali : Aditia W -- Term. Blok M -- S Mangaraja -- Sudirman -- Gatot Subroto -- S Parman -- Term. Grogol
Bus Besar,Bianglala,AC44,Term. Senen - Ciledug,Term. Senen -- St Senen -- Medan Senen -- Senen Raya -- Lap Banteng Timur -- Lap Banteng utara -- Lap Banteng Barat -- Pejambon -- Merdeka Timur -- Merdeka Utara -- Merdeka Barat -- MH Thamrin -- Jend Sudirman -- Hanglekir -- Pakubuwono VI -- Jl. Bumi -- Keb Lama -- Raya Ciledug -- Term. Ciledug,Term. Ciledug -- Raya Ciledug -- Keb Lama -- Jl. Bumi -- Pakubuwono VI -- Hanglekir -- Jend Sudirman -- MH Thamrin -- Merdeka Barat -- Merdeka Utara -- Merdeka Timur -- Pejambon -- Lap Banteng Barat -- Lap Banteng utara -- Lap Banteng Timur -- Senen Raya -- Medan Senen -- St Senen -- Term. Senen
Bus Besar,Bianglala,AC76,Term. Senen - Pamulang,Term. Senen -- St Senen -- Kramat Bunder -- Salemba Raya -- Proklmasi -- P Diponegoro -- Imam Bonjol -- Jend Sudirman -- S Mangaraja -- Panglima Polim -- Rs Fatmawati -- TB Simatupang -- Lebak Bulus -- Ps Jumat -- Ciputat Raya -- Dewi Sartika -- Pamulang Raya -- Pamulang,Pamulang -- Pamulang Raya -- Dewi Sartika -- Ciputat Raya -- Ps Jumat -- Lebak Bulus -- TB Simatupang -- Rs Fatmawati -- Panglima Polim -- S Mangaraja -- Jend Sudirman -- Imam Bonjol -- P Diponegoro -- Proklmasi -- Salemba Raya -- Kramat Bunder -- St Senen -- Term. Senen
Bus Besar,Bianglala,AC102,Tanah Abang - Term. Depok,Tanah Abang -- Kebon Jati -- Fahruddin -- Kebon Sirih -- MH Thamrin -- Jend Sudirman -- Semanggi -- Gatot Subroto -- Buncit Raya -- TB Simatupang -- Lenteng Agung -- Margonda Raya -- Term. Depok,Term. Depok -- Margonda Raya -- Lenteng Agung -- TB Simatupang -- Buncit Raya -- Gatot Subroto -- Semanggi -- Jend Sudirman -- MH Thamrin -- Kebon Sirih -- Fahruddin -- Kebon Jati -- Tanah Abang
Bus Besar,Bianglala,AC107,Term. Pulo gadung - Term. Ciputat,Term. Pulo gadung -- P Kemerdekaan -- Jl. A Yani -- Jl. DI Prapatan -- MT Haryono -- Jl. Gatot Subroto -- Jl. K Tendean -- M Prapatan -- Jl. Buncit Raya -- Jl. Warung Jati Barat -- Jl. Marga Satwa -- TB Simatupang -- Jl. Ps Jumat -- Lebak Bulus -- Jl. Ir Juanda -- Term. Ciputat,Term. Ciputat -- Jl. Ir Juanda -- Lebak Bulus -- Jl. Ps Jumat -- TB Simatupang -- Jl. Marga Satwa -- Jl. Warung Jati Barat -- Jl. Buncit Raya -- M Prapatan -- Jl. K Tendean -- Jl. Gatot Subroto -- MT Haryono -- Jl. DI Prapatan -- Jl. A Yani -- P Kemerdekaan -- Term. Pulo gadung
Bus Besar,Bianglala,AC142,Kampung Rambutan - Jemb 3,Kampung Rambutan -- TB Simatupang -- Masuk Tol Dukuh 2 -- Jagorawi -- Jl. Sutoyo -- Jl. MT Haryono -- Masuk Tol Ciliwung -- Tol Dalam Kota -- Kel P Kuningan -- Jl. R Said -- Jl. Casablanca -- Jl. Dr Satrio -- Jl. M Mansyur -- Jl. Cideng Barat -- Jl. H Ashari -- Jl. K Tapa -- Jl. Dr Latumenten -- Jl. Jemb 3 -- Berputar,Berputar -- Jl. Jemb 3 -- Jl. Dr Latumenten -- Jl. K Tapa -- Jl. H Ashari -- Jl. Cideng Barat -- Jl. M Mansyur -- Jl. Cideng Barat -- Jl. Casablanca -- Jl. R Said -- Kel P Kuningan -- Tol Dalam Kota -- Masuk Tol Ciliwung -- Jl. MT Haryono -- Jl. Sutoyo -- Jagorawi -- Masuk Tol Dukuh 2 -- TB Simatupang -- Kampung Rambutan
Bus Besar,Bianglala,AC143,Term. Grogol - Depok,Term. Grogol -- Jl. Kyai Tapa -- Jl. S Parman -- Masuk Pintu Tol Tomang -- Tol Dalam Kota -- Kel P Senayan -- Jl. Gatot Subroto -- Semanggi -- Jl. Sudirman -- Jl. S Mangaraja -- Jl. P Polim -- Jl. Fatmawati -- TB Simatupang -- Jl. Lenteng Agung -- Jl. Margonda Raya -- Term. Depok,Term. Depok -- Jl. Margonda Raya -- Jl. Lenteng Agung -- TB Simatupang -- Jl. Fatmawati -- Jl. P Polim -- Jl. S Mangaraja -- Jl. Sudirman -- Semanggi -- Jl. Gatot Subroto -- Kel P Senayan -- Tol Dalam Kota -- Masuk Pintu Tol Tomang -- Jl. S Parman -- Jl. Kyai Tapa -- Term. Grogol
Bus Besar,Bianglala,972,Pasar Minggu - Tanah Abang,Term. Pasar Minggu -- Jl. Raya Pasar Minggu -- Jl. Gatot subroto -- Jl. S Parman -- Jl. Tomang Raya -- Jl. K Caringin -- Jl. Cideng Timur -- Jl. Jati Baru -- Tanah Abang -- Kembali: Jl. Jati Baru -- Jl. Cideng Barat -- Jl. K Caringin -- Jl. Tomang Raya -- Jl. S Parman -- Jl. Gatot Subroto -- Jl. Ps Minggu -- Berputar (Gardu) -- Term. Pasar Minggu,Term. Pasar Minggu -- Berputar (Gardu) -- Jl. Ps Minggu -- Jl. Gatot Subroto -- Jl. S Parman -- Jl. Tomang Raya -- Jl. K Caringin -- Jl. Cideng Barat -- Kembali : Jl. Jati Baru -- Tanah Abang -- Jl. Jati Baru -- Jl. Cideng -- Jl. Cideng Timur -- Jl. K Caringin -- Jl. Tomang Raya -- Jl. S Parman -- Jl. G Subroto -- Jl. Raya Pasar Minggu
